ZANNOU DJIMON MARCEL,LEWDEN CHARLOTTE,{'weight': 3.0}
ZANNOU DJIMON MARCEL,HOFFMANN CHRISTOPHER J,{'weight': 1.0}
ZANNOU DJIMON MARCEL,BUVE ANNE,{'weight': 3.0}
ZANNOU DJIMON MARCEL,DOVONOU COMLAN ALBERT,{'weight': 1.0}
ZANNOU DJIMON MARCEL,THIBODEAU VALERIE,{'weight': 1.0}
ZANNOU DJIMON MARCEL,BEDARD EMMANUELLE,{'weight': 2.0}
ZANNOU DJIMON MARCEL,FOWKE KEITH R,{'weight': 1.0}
ZANNOU DJIMON MARCEL,OYARO PATRICK,{'weight': 1.0}
ZANNOU DJIMON MARCEL,AMIDOU SALIMANOU ARIYOH,{'weight': 1.0}
ZANNOU DJIMON MARCEL,LUTY ADRIAN J F,{'weight': 1.0}
ZANNOU DJIMON MARCEL,MAIGA MOUSSA,{'weight': 4.0}
ZANNOU DJIMON MARCEL,TREMBLAY CECILE L,{'weight': 1.0}
ZANNOU DJIMON MARCEL,TRAORE HAMAR ALASSANE,{'weight': 3.0}
ZANNOU DJIMON MARCEL,SOW PAPA SALIF,{'weight': 3.0}
ZANNOU DJIMON MARCEL,GODJEDO TOGBEMABOU PRIMOUS MARTIAL,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GABILLARD DELPHINE,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GANDAHO PROSPER,{'weight': 1.0}
ZANNOU DJIMON MARCEL,AYIHOUNTON G,{'weight': 1.0}
ZANNOU DJIMON MARCEL,SATONDJI ASSONGBA JOSEPH,{'weight': 1.0}
ZANNOU DJIMON MARCEL,ACAKPO J,{'weight': 1.0}
ZANNOU DJIMON MARCEL,ADOUBI INNOCENT,{'weight': 1.0}
ZANNOU DJIMON MARCEL,DIOMANDE ISIDORE,{'weight': 1.0}
ZANNOU DJIMON MARCEL,DAVIES MARYANN,{'weight': 2.0}
ZANNOU DJIMON MARCEL,BURGOSSOTO JUAN,{'weight': 1.0}
ZANNOU DJIMON MARCEL,KINDEGAZARD DOROTHEE A,{'weight': 2.0}
ZANNOU DJIMON MARCEL,VIGAN J,{'weight': 1.0}
ZANNOU DJIMON MARCEL,SEHONOU JJ,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GBEDO C,{'weight': 1.0}
ZANNOU DJIMON MARCEL,ROMBY A,{'weight': 1.0}
ZANNOU DJIMON MARCEL,PERRIN R X,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GIRARD P M,{'weight': 1.0}
ZANNOU DJIMON MARCEL,CLEMENT MARIECAROLINE,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GIRARD PIERREMARIE,{'weight': 6.0}
ZANNOU DJIMON MARCEL,DENOEUD LISE,{'weight': 1.0}
ZANNOU DJIMON MARCEL,AMOUSSOUGUENOU DANIEL,{'weight': 1.0}
ZANNOU DJIMON MARCEL,GENG ELVIN H,{'weight': 1.0}
ZANNOU DJIMON MARCEL,NEILANDS TORSTEN B,{'weight': 1.0}
ZANNOU DJIMON MARCEL,HUNT PETER W,{'weight': 1.0}
