MARTIN ANANDI,SATTI LUQMAN,{'weight': 1.0}
MARTIN ANANDI,PANDEY POOJA,{'weight': 1.0}
MARTIN ANANDI,MISHRA MANVI,{'weight': 1.0}
MARTIN ANANDI,SINGH URVASHI,{'weight': 1.0}
MARTIN ANANDI,RASOLOFO VOAHANGY,{'weight': 1.0}
MARTIN ANANDI,MORCILLO NORA,{'weight': 1.0}
PALOMINO JUAN CARLOS,KESTENS LUC,{'weight': 2.0}
PALOMINO JUAN CARLOS,ANAGONOU SEVERIN,{'weight': 2.0}
PALOMINO JUAN CARLOS,PORTAELS FRANCOISE,{'weight': 2.0}
PALOMINO JUAN CARLOS,VANDAMME PETER,{'weight': 1.0}
PALOMINO JUAN CARLOS,KOUKPEMEDJI LOUIS,{'weight': 1.0}
PALOMINO JUAN CARLOS,IMPERIALE BELEN,{'weight': 1.0}
PALOMINO JUAN CARLOS,RAVOLONANDRIANA PASCALINE,{'weight': 1.0}
PALOMINO JUAN CARLOS,COBAN AHMET YILMAZ,{'weight': 1.0}
PALOMINO JUAN CARLOS,AKGUNES ALPER,{'weight': 1.0}
PALOMINO JUAN CARLOS,IKRAM AAMER,{'weight': 1.0}
PALOMINO JUAN CARLOS,SATTI LUQMAN,{'weight': 1.0}
PALOMINO JUAN CARLOS,PANDEY POOJA,{'weight': 1.0}
PALOMINO JUAN CARLOS,MISHRA MANVI,{'weight': 1.0}
PALOMINO JUAN CARLOS,SINGH URVASHI,{'weight': 1.0}
PALOMINO JUAN CARLOS,RASOLOFO VOAHANGY,{'weight': 1.0}
PALOMINO JUAN CARLOS,MORCILLO NORA,{'weight': 1.0}
KESTENS LUC,ANAGONOU SEVERIN,{'weight': 4.0}
KESTENS LUC,FAIHUN FRANK,{'weight': 2.0}
KESTENS LUC,PORTAELS FRANCOISE,{'weight': 4.0}
KESTENS LUC,ANYO GLADYS,{'weight': 2.0}
KESTENS LUC,SHAMPUTA ISDORE CHOLA,{'weight': 2.0}
KESTENS LUC,KOUKPEMEDJI LOUIS,{'weight': 1.0}
KESTENS LUC,RIGOUTS LEEN,{'weight': 2.0}
ANAGONOU SEVERIN,PORTAELS FRANCOISE,{'weight': 4.0}
ANAGONOU SEVERIN,ADE SERGE,{'weight': 5.0}
ANAGONOU SEVERIN,HARRIES ANTHONY D,{'weight': 4.0}
ANAGONOU SEVERIN,TREBUCQ ARNAUD,{'weight': 5.0}
ANAGONOU SEVERIN,HINDERAKER SVEN GUDMUND,{'weight': 1.0}
ANAGONOU SEVERIN,ADE GABRIEL,{'weight': 5.0}
ANAGONOU SEVERIN,AGODOKPESSI GILDAS,{'weight': 5.0}
ANAGONOU SEVERIN,MASSEREY E,{'weight': 1.0}
ANAGONOU SEVERIN,ADJONOU CHRISTINE,{'weight': 2.0}
ANAGONOU SEVERIN,GBENAGNON G,{'weight': 1.0}
ANAGONOU SEVERIN,SCHWOEBEL V,{'weight': 1.0}
ANAGONOU SEVERIN,ZELLWEGER J P,{'weight': 1.0}
ANAGONOU SEVERIN,HOUNNANKAN ATHANASE COSSI,{'weight': 1.0}
ANAGONOU SEVERIN,GNINAFON MARTIN,{'weight': 4.0}
ANAGONOU SEVERIN,ADJOBIMEY M,{'weight': 1.0}
ANAGONOU SEVERIN,WACHINOU PRUDENCE,{'weight': 4.0}
ANAGONOU SEVERIN,SENOU N,{'weight': 1.0}
ANAGONOU SEVERIN,LIGALI M ALI,{'weight': 1.0}
ANAGONOU SEVERIN,VAN DEUN A,{'weight': 1.0}
ANAGONOU SEVERIN,FAIHUN FRANK,{'weight': 3.0}
ANAGONOU SEVERIN,ANYO GLADYS,{'weight': 2.0}
ANAGONOU SEVERIN,SHAMPUTA ISDORE CHOLA,{'weight': 2.0}
ANAGONOU SEVERIN,RIGOUTS LEEN,{'weight': 2.0}
ANAGONOU SEVERIN,LAOKRI SAMIA,{'weight': 2.0}
ANAGONOU SEVERIN,KASSA FERDINAND,{'weight': 2.0}
ANAGONOU SEVERIN,DUJARDIN BRUNO,{'weight': 2.0}
ANAGONOU SEVERIN,AMOUSSOUHUI ARNAUD,{'weight': 1.0}
ANAGONOU SEVERIN,TORREA G,{'weight': 1.0}
ANAGONOU SEVERIN,DRAMAIXWILMET MICHELE,{'weight': 1.0}
ANAGONOU SEVERIN,TOUNDOH N,{'weight': 1.0}
ANAGONOU SEVERIN,BEKOU W,{'weight': 1.0}
ANAGONOU SEVERIN,AKPONA R,{'weight': 1.0}
ANAGONOU SEVERIN,ALIDJINOU K,{'weight': 1.0}
ANAGONOU SEVERIN,TAWO LEON,{'weight': 1.0}
ANAGONOU SEVERIN,LAMBREGTS K,{'weight': 1.0}
ANAGONOU SEVERIN,KOUKPEMEDJI LOUIS,{'weight': 1.0}
ANAGONOU SEVERIN,OUENDO EDGARD M,{'weight': 1.0}
ANAGONOU SEVERIN,BOULAHBAL F,{'weight': 1.0}
ANAGONOU SEVERIN,MAKPENON A,{'weight': 1.0}
ANAGONOU SEVERIN,AZON SOPHIE,{'weight': 1.0}
PORTAELS FRANCOISE,OLLIARO PIERO L,{'weight': 1.0}
PORTAELS FRANCOISE,MERLE CORINNE S C,{'weight': 1.0}
PORTAELS FRANCOISE,RUSTOMJEE ROXANA,{'weight': 1.0}
PORTAELS FRANCOISE,GNINAFON MARTIN,{'weight': 2.0}
PORTAELS FRANCOISE,ADJAGBA O A B G,{'weight': 1.0}
PORTAELS FRANCOISE,TANIMOMOKLEDJO B,{'weight': 1.0}
PORTAELS FRANCOISE,ANAGONOU S Y,{'weight': 1.0}
PORTAELS FRANCOISE,LIENHARDT CHRISTIAN,{'weight': 1.0}
PORTAELS FRANCOISE,LO MAME BOCAR,{'weight': 1.0}
PORTAELS FRANCOISE,HORTON JOHN,{'weight': 1.0}
PORTAELS FRANCOISE,FAIHUN FRANK,{'weight': 2.0}
PORTAELS FRANCOISE,ANYO GLADYS,{'weight': 2.0}
PORTAELS FRANCOISE,SHAMPUTA ISDORE CHOLA,{'weight': 2.0}
PORTAELS FRANCOISE,RIGOUTS LEEN,{'weight': 2.0}
PORTAELS FRANCOISE,FIELDING KATHERINE,{'weight': 1.0}
PORTAELS FRANCOISE,SOW OUMOU BAH,{'weight': 1.0}
PORTAELS FRANCOISE,ODHIAMBO JOSEPH,{'weight': 1.0}
PORTAELS FRANCOISE,PERRONNE CHRISTIAN,{'weight': 1.0}
PORTAELS FRANCOISE,SISMANIDIS CHARALAMBOS,{'weight': 1.0}
PORTAELS FRANCOISE,LAPUJADE OLIVIER,{'weight': 1.0}
PORTAELS FRANCOISE,MITCHINSON DENIS A,{'weight': 1.0}
PORTAELS FRANCOISE,KOUKPEMEDJI LOUIS,{'weight': 1.0}
ADE SERGE,FAIHUN FRANK,{'weight': 1.0}
ADE SERGE,NGAHANE B H MBATCHOU,{'weight': 1.0}
ADE SERGE,BOHISSOU F,{'weight': 1.0}
ADE SERGE,MAKPENON A,{'weight': 1.0}
ADE SERGE,TOUNDOH N,{'weight': 1.0}
ADE SERGE,HARRIES ANTHONY D,{'weight': 5.0}
ADE SERGE,TREBUCQ ARNAUD,{'weight': 3.0}
ADE SERGE,HINDERAKER SVEN GUDMUND,{'weight': 1.0}
ADE SERGE,ADE GABRIEL,{'weight': 6.0}
ADE SERGE,AGODOKPESSI GILDAS,{'weight': 6.0}
ADE SERGE,CASTRO J L,{'weight': 1.0}
ADE SERGE,SCHLUGER N W,{'weight': 1.0}
ADE SERGE,HOA N B,{'weight': 1.0}
ADE SERGE,BURNEY P,{'weight': 1.0}
ADE SERGE,AZON SOPHIE,{'weight': 1.0}
ADE SERGE,BEKOU W,{'weight': 1.0}
ADE SERGE,ADJONOU CHRISTINE,{'weight': 1.0}
ADE SERGE,WACHINOU PRUDENCE,{'weight': 4.0}
ADE SERGE,GNINAFON MARTIN,{'weight': 2.0}
HARRIES ANTHONY D,MAKPENON A,{'weight': 1.0}
HARRIES ANTHONY D,HINDERAKER SVEN GUDMUND,{'weight': 1.0}
HARRIES ANTHONY D,FAIHUN FRANK,{'weight': 1.0}
HARRIES ANTHONY D,ADE GABRIEL,{'weight': 4.0}
HARRIES ANTHONY D,TREBUCQ ARNAUD,{'weight': 3.0}
HARRIES ANTHONY D,BURNEY P,{'weight': 1.0}
HARRIES ANTHONY D,HOA N B,{'weight': 1.0}
HARRIES ANTHONY D,AGODOKPESSI GILDAS,{'weight': 4.0}
HARRIES ANTHONY D,CASTRO J L,{'weight': 1.0}
HARRIES ANTHONY D,SCHLUGER N W,{'weight': 1.0}
HARRIES ANTHONY D,AZON SOPHIE,{'weight': 1.0}
HARRIES ANTHONY D,BEKOU W,{'weight': 1.0}
HARRIES ANTHONY D,ADJONOU CHRISTINE,{'weight': 1.0}
HARRIES ANTHONY D,WACHINOU PRUDENCE,{'weight': 2.0}
HARRIES ANTHONY D,TOUNDOH N,{'weight': 1.0}
TREBUCQ ARNAUD,DLODLO R A,{'weight': 2.0}
TREBUCQ ARNAUD,CAPOCHICHI D,{'weight': 2.0}
TREBUCQ ARNAUD,ADE GABRIEL,{'weight': 3.0}
TREBUCQ ARNAUD,AGODOKPESSI GILDAS,{'weight': 3.0}
TREBUCQ ARNAUD,AITKHALED N,{'weight': 1.0}
TREBUCQ ARNAUD,LOUIS JP,{'weight': 1.0}
TREBUCQ ARNAUD,ZELLWEGER J P,{'weight': 1.0}
TREBUCQ ARNAUD,GNINAFON MARTIN,{'weight': 9.0}
TREBUCQ ARNAUD,MONTEIRO GR,{'weight': 1.0}
TREBUCQ ARNAUD,WACHINOU PRUDENCE,{'weight': 2.0}
TREBUCQ ARNAUD,SHANG H,{'weight': 1.0}
TREBUCQ ARNAUD,ISAACS C,{'weight': 1.0}
TREBUCQ ARNAUD,DELVENNE J C,{'weight': 1.0}
TREBUCQ ARNAUD,BOULAHBAL F,{'weight': 1.0}
TREBUCQ ARNAUD,KASSA FERDINAND,{'weight': 2.0}
TREBUCQ ARNAUD,AZON SOPHIE,{'weight': 1.0}
TREBUCQ ARNAUD,ROBERT JEROME,{'weight': 1.0}
TREBUCQ ARNAUD,DE JONG BOUKE C,{'weight': 1.0}
TREBUCQ ARNAUD,ACHO YAPO BLAISE,{'weight': 1.0}
TREBUCQ ARNAUD,FERROUSSIER O,{'weight': 2.0}
TREBUCQ ARNAUD,HINDERAKER SVEN GUDMUND,{'weight': 1.0}
TREBUCQ ARNAUD,RIEDER H L,{'weight': 1.0}
TREBUCQ ARNAUD,AKPONA R,{'weight': 1.0}
TREBUCQ ARNAUD,ALIDJINOU K,{'weight': 1.0}
TREBUCQ ARNAUD,TAWO LEON,{'weight': 1.0}
TREBUCQ ARNAUD,LAMBREGTS K,{'weight': 3.0}
TREBUCQ ARNAUD,ANDRE E,{'weight': 1.0}
TREBUCQ ARNAUD,FUJIWARA P I,{'weight': 2.0}
TREBUCQ ARNAUD,ALAGNA R,{'weight': 1.0}
TREBUCQ ARNAUD,BROCKMANN D,{'weight': 1.0}
TREBUCQ ARNAUD,CAMBAU E,{'weight': 1.0}
TREBUCQ ARNAUD,CHURCHYARD G,{'weight': 1.0}
TREBUCQ ARNAUD,COHEN T,{'weight': 1.0}
TREBUCQ ARNAUD,DELMEE M,{'weight': 1.0}
TREBUCQ ARNAUD,FARHAT M,{'weight': 1.0}
TREBUCQ ARNAUD,HABIB A,{'weight': 1.0}
TREBUCQ ARNAUD,HOLME R,{'weight': 1.0}
TREBUCQ ARNAUD,KESHAVJEE S,{'weight': 1.0}
TREBUCQ ARNAUD,KHAN A,{'weight': 1.0}
TREBUCQ ARNAUD,LIGHTFOOT P,{'weight': 1.0}
